# step source loss verdict alpha
820 0 1.7560 PASS 1.000
821 1 2.0296 PASS 1.000
822 1 2.3162 PASS 1.000
823 0 1.8303 PASS 1.000
824 1 2.1963 PASS 1.000
825 0 2.2546 PASS 1.000
826 0 1.6762 PASS 1.000
827 0 2.0623 PASS 1.000
828 0 2.0411 PASS 1.000
829 0 1.8091 PASS 1.000
830 0 1.7397 PASS 1.000
831 0 2.2499 PASS 1.000
832 0 1.9622 PASS 1.000
833 0 2.1532 PASS 1.000
834 0 2.2831 PASS 1.000
835 0 1.4223 PASS 1.000
836 0 1.7055 PASS 1.000
837 0 1.7637 PASS 1.000
838 0 1.9920 PASS 1.000
839 0 2.0248 PASS 1.000
840 0 2.0784 PASS 1.000
841 1 3.1323 PASS 1.000
842 0 2.1106 PASS 1.000
843 0 2.0587 PASS 1.000
844 0 2.1472 PASS 1.000
845 0 1.9511 PASS 1.000
846 0 2.1643 PASS 1.000
847 0 1.9599 PASS 1.000
848 0 1.5452 PASS 1.000
849 0 2.0679 PASS 1.000
850 0 1.9346 PASS 1.000
851 0 2.0157 PASS 1.000
852 0 1.8395 PASS 1.000
853 0 1.9817 PASS 1.000
854 0 2.1065 PASS 1.000
855 0 1.9370 PASS 1.000
856 0 2.2550 PASS 1.000
857 0 2.0415 PASS 1.000
858 0 1.9711 PASS 1.000
859 0 2.1586 PASS 1.000
860 0 1.9717 PASS 1.000
861 1 1.9367 PASS 1.000
862 0 1.9193 PASS 1.000
863 0 1.8278 PASS 1.000
864 0 2.0719 PASS 1.000
865 0 1.9479 PASS 1.000
866 0 1.8231 PASS 1.000
867 0 2.2292 PASS 1.000
868 0 2.0285 PASS 1.000
869 0 2.0598 PASS 1.000
870 0 1.9387 PASS 1.000
871 0 1.8615 PASS 1.000
872 0 1.9815 PASS 1.000
873 0 1.9685 PASS 1.000
874 0 1.9412 PASS 1.000
875 0 1.6807 PASS 1.000
876 0 2.4167 PASS 1.000
877 0 2.1740 PASS 1.000
878 0 1.9185 PASS 1.000
879 0 2.1726 PASS 1.000
880 0 1.7484 PASS 1.000
881 0 1.8769 PASS 1.000
882 0 2.2496 PASS 1.000
883 0 2.0617 PASS 1.000
884 0 2.1466 PASS 1.000
885 0 2.2713 PASS 1.000
886 0 2.0283 PASS 1.000
887 0 2.1742 PASS 1.000
888 0 1.6319 PASS 1.000
889 0 1.9734 PASS 1.000
890 0 2.1000 PASS 1.000
891 0 1.8602 PASS 1.000
892 0 2.0904 PASS 1.000
893 0 1.9004 PASS 1.000
894 0 2.4453 PASS 1.000
895 0 2.1044 PASS 1.000
896 1 2.3654 PASS 1.000
897 1 2.0190 PASS 1.000
898 0 2.0106 PASS 1.000
899 0 2.0509 PASS 1.000
900 0 2.2332 PASS 1.000
901 0 1.8356 PASS 1.000
902 1 1.7993 PASS 1.000
903 0 1.8158 PASS 1.000
904 0 1.9199 PASS 1.000
905 0 2.1591 PASS 1.000
906 0 2.2081 PASS 1.000
907 0 1.8872 PASS 1.000
908 0 2.3798 PASS 1.000
909 0 1.8075 PASS 1.000
910 0 1.7009 PASS 1.000
911 0 2.4740 PASS 1.000
912 0 1.6473 PASS 1.000
913 0 1.4436 PASS 1.000
914 0 1.6615 PASS 1.000
915 0 1.6895 PASS 1.000
916 0 1.8646 PASS 1.000
917 0 2.0580 PASS 1.000
918 0 1.8902 PASS 1.000
919 0 2.0465 PASS 1.000
920 0 2.0222 PASS 1.000
921 0 1.6963 PASS 1.000
922 0 2.0974 PASS 1.000
923 0 1.5544 PASS 1.000
924 0 2.1717 PASS 1.000
925 0 1.7489 PASS 1.000
926 0 1.8944 PASS 1.000
927 0 1.9155 PASS 1.000
928 0 2.0500 PASS 1.000
929 1 2.0085 PASS 1.000
930 1 2.0702 PASS 1.000
931 1 2.2488 PASS 1.000
932 0 2.0274 PASS 1.000
933 0 2.6136 PASS 1.000
934 0 2.1486 PASS 1.000
935 0 2.0640 PASS 1.000
936 0 2.2184 PASS 1.000
937 1 2.2537 PASS 1.000
938 0 2.3176 PASS 1.000
939 0 1.9606 PASS 1.000
940 0 2.0738 PASS 1.000
941 0 1.6323 PASS 1.000
942 0 1.8612 PASS 1.000
943 0 2.3751 PASS 1.000
944 0 1.9675 PASS 1.000
945 0 1.6931 PASS 1.000
946 0 1.9365 PASS 1.000
947 0 2.0379 PASS 1.000
948 0 1.8187 PASS 1.000
949 0 1.8004 PASS 1.000
950 0 1.8595 PASS 1.000
951 0 2.2954 PASS 1.000
952 0 1.8389 PASS 1.000
953 0 1.9682 PASS 1.000
954 0 2.4386 PASS 1.000
955 0 1.5832 PASS 1.000
956 0 1.8773 PASS 1.000
957 0 2.2273 PASS 1.000
958 1 2.0517 PASS 1.000
959 0 2.0296 PASS 1.000
960 0 1.9598 PASS 1.000
961 0 1.9758 PASS 1.000
962 1 1.9254 PASS 1.000
963 0 2.0019 PASS 1.000
964 0 1.6996 PASS 1.000
965 1 2.0789 PASS 1.000
966 0 1.9537 PASS 1.000
967 0 2.0434 PASS 1.000
968 1 2.0445 PASS 1.000
969 0 1.9079 PASS 1.000
970 0 2.0261 PASS 1.000
971 0 2.2058 PASS 1.000
972 0 1.7858 PASS 1.000
973 0 2.3997 PASS 1.000
974 0 2.0545 PASS 1.000
975 0 1.5034 PASS 1.000
976 0 1.8286 PASS 1.000
977 0 2.0492 PASS 1.000
978 0 2.3106 PASS 1.000
979 0 1.8245 PASS 1.000
980 0 1.6106 PASS 1.000
981 0 1.7435 PASS 1.000
982 0 1.9244 PASS 1.000
983 0 2.2932 PASS 1.000
984 0 1.6013 PASS 1.000
985 0 1.9880 PASS 1.000
986 0 1.8552 PASS 1.000
987 0 1.9060 PASS 1.000
988 0 2.0114 PASS 1.000
989 0 2.1757 PASS 1.000
990 0 1.9693 PASS 1.000
991 0 2.1756 PASS 1.000
992 0 1.7718 PASS 1.000
993 1 7.1707 PASS 1.000
994 0 2.1506 PASS 1.000
995 0 1.8918 PASS 1.000
996 1 1.8957 PASS 1.000
997 0 1.8965 PASS 1.000
998 1 1.9740 PASS 1.000
999 0 2.2329 PASS 1.000
1000 0 1.6681 PASS 1.000
1001 0 2.0584 PASS 1.000
1002 0 1.8528 PASS 1.000
1003 0 1.4814 PASS 1.000
1004 0 1.8467 PASS 1.000
1005 0 1.9940 PASS 1.000
1006 0 1.6984 PASS 1.000
1007 0 2.0048 PASS 1.000
1008 0 1.7819 PASS 1.000
1009 0 2.1630 PASS 1.000
1010 0 1.9785 PASS 1.000
1011 0 1.7880 PASS 1.000
1012 0 1.9782 PASS 1.000
1013 0 1.8235 PASS 1.000
1014 0 2.0842 PASS 1.000
1015 0 2.2029 PASS 1.000
1016 0 1.6344 PASS 1.000
1017 0 2.0310 PASS 1.000
1018 0 1.5636 PASS 1.000
1019 0 1.8698 PASS 1.000
1020 0 1.8893 PASS 1.000
1021 0 1.8383 PASS 1.000
1022 0 1.9189 PASS 1.000
1023 0 1.6909 PASS 1.000
1024 0 1.7139 PASS 1.000
1025 0 1.7097 PASS 1.000
1026 0 1.8612 PASS 1.000
1027 0 2.0144 PASS 1.000
1028 0 2.1591 PASS 1.000
1029 0 1.6676 PASS 1.000
1030 0 1.9952 PASS 1.000
1031 0 1.7453 PASS 1.000
1032 0 1.8061 PASS 1.000
1033 0 1.5041 PASS 1.000
1034 0 1.8377 PASS 1.000
1035 0 1.5173 PASS 1.000
1036 0 1.7850 PASS 1.000
1037 0 1.7602 PASS 1.000
1038 0 1.7565 PASS 1.000
1039 1 2.0738 PASS 1.000
1040 0 1.8917 PASS 1.000
1041 0 2.1092 PASS 1.000
1042 0 2.2768 PASS 1.000
1043 0 1.8297 PASS 1.000
1044 0 1.7076 PASS 1.000
1045 0 2.1117 PASS 1.000
1046 0 1.8786 PASS 1.000
1047 0 1.7868 PASS 1.000
1048 0 2.0412 PASS 1.000
1049 0 2.2071 PASS 1.000
1050 0 1.5352 PASS 1.000
1051 0 1.5845 PASS 1.000
1052 1 5.6659 PASS 1.000
1053 0 1.8261 PASS 1.000
1054 0 2.2639 PASS 1.000
1055 0 2.1168 PASS 1.000
1056 0 1.7620 PASS 1.000
1057 0 1.6944 PASS 1.000
1058 0 1.8948 PASS 1.000
1059 0 1.4526 PASS 1.000
1060 0 2.1297 PASS 1.000
1061 0 1.8844 PASS 1.000
1062 0 2.2186 PASS 1.000
1063 0 1.8092 PASS 1.000
1064 1 1.9146 PASS 1.000
1065 0 2.5339 PASS 1.000
1066 0 2.2351 PASS 1.000
1067 1 1.7536 PASS 1.000
1068 0 2.1548 PASS 1.000
1069 0 1.8778 PASS 1.000
1070 0 2.0582 PASS 1.000
1071 0 2.1711 PASS 1.000
1072 0 1.9119 PASS 1.000
1073 1 6.3543 PASS 1.000
1074 0 1.9415 PASS 1.000
1075 0 1.9917 PASS 1.000
1076 0 1.6822 PASS 1.000
1077 1 1.9131 PASS 1.000
1078 0 2.3539 PASS 1.000
1079 0 2.1796 PASS 1.000
1080 0 1.7485 PASS 1.000
1081 0 1.8174 PASS 1.000
1082 0 1.6072 PASS 1.000
1083 0 2.0396 PASS 1.000
1084 0 2.1040 PASS 1.000
1085 0 1.8135 PASS 1.000
1086 1 5.9322 PASS 1.000
1087 0 1.7699 PASS 1.000
1088 1 1.6685 PASS 1.000
1089 0 1.8738 PASS 1.000
1090 0 1.7869 PASS 1.000
1091 0 2.1826 PASS 1.000
1092 1 1.6762 PASS 1.000
1093 0 1.9467 PASS 1.000
1094 0 2.0353 PASS 1.000
1095 1 1.8446 PASS 1.000
1096 0 1.7578 PASS 1.000
1097 0 1.6675 PASS 1.000
1098 0 1.5273 PASS 1.000
1099 0 1.4709 PASS 1.000
1100 0 1.3593 PASS 1.000
1101 0 1.7147 PASS 1.000
1102 0 2.0791 PASS 1.000
1103 0 2.1554 PASS 1.000
1104 1 2.0726 PASS 1.000
1105 0 2.3495 PASS 1.000
1106 0 2.2382 PASS 1.000
1107 0 2.2568 PASS 1.000
1108 0 2.2327 PASS 1.000
1109 0 1.7245 PASS 1.000
1110 0 1.8540 PASS 1.000
1111 0 2.5874 PASS 1.000
1112 0 1.9971 PASS 1.000
1113 1 2.1367 PASS 1.000
1114 0 1.5199 PASS 1.000
1115 0 1.9230 PASS 1.000
1116 0 1.6205 PASS 1.000
1117 0 2.1380 PASS 1.000
1118 0 2.1093 PASS 1.000
1119 0 1.7690 PASS 1.000
1120 0 2.0311 PASS 1.000
1121 0 1.5628 PASS 1.000
1122 0 2.1682 PASS 1.000
1123 0 1.7115 PASS 1.000
1124 0 2.0251 PASS 1.000
1125 0 2.2779 PASS 1.000
1126 0 1.5093 PASS 1.000
1127 0 2.0972 PASS 1.000
1128 0 1.8857 PASS 1.000
1129 1 3.8047 PASS 1.000
1130 0 1.6900 PASS 1.000
1131 0 2.0249 PASS 1.000
1132 0 1.8449 PASS 1.000
1133 0 2.2988 PASS 1.000
1134 0 2.0337 PASS 1.000
1135 0 1.8216 PASS 1.000
1136 0 2.1919 PASS 1.000
1137 0 1.8989 PASS 1.000
1138 0 1.7252 PASS 1.000
1139 0 1.8897 PASS 1.000
1140 0 1.8670 PASS 1.000
1141 0 1.6713 PASS 1.000
1142 0 2.0040 PASS 1.000
1143 0 1.6052 PASS 1.000
1144 0 2.0857 PASS 1.000
1145 0 1.8462 PASS 1.000
1146 0 1.8075 PASS 1.000
1147 0 1.8487 PASS 1.000
1148 0 2.3421 PASS 1.000
1149 0 1.8569 PASS 1.000
1150 0 2.1357 PASS 1.000
1151 0 1.8970 PASS 1.000
1152 0 1.6080 PASS 1.000
1153 0 1.6827 PASS 1.000
1154 0 1.9849 PASS 1.000
1155 0 1.7894 PASS 1.000
1156 0 1.5944 PASS 1.000
1157 0 1.7919 PASS 1.000
1158 0 1.7110 PASS 1.000
1159 0 2.0119 PASS 1.000
1160 1 1.8075 PASS 1.000
1161 0 1.8434 PASS 1.000
1162 1 1.8845 PASS 1.000
1163 0 1.5026 PASS 1.000
1164 0 2.3309 PASS 1.000
1165 0 1.8260 PASS 1.000
1166 0 2.0408 PASS 1.000
1167 0 1.9568 PASS 1.000
1168 0 1.8806 PASS 1.000
1169 0 1.5369 PASS 1.000
1170 1 6.1691 PASS 1.000
1171 0 1.7243 PASS 1.000
1172 0 2.5306 PASS 1.000
1173 0 1.9519 PASS 1.000
1174 1 1.7902 PASS 1.000
1175 0 2.0181 PASS 1.000
1176 0 1.7659 PASS 1.000
1177 0 1.4783 PASS 1.000
1178 0 1.5380 PASS 1.000
1179 0 1.7338 PASS 1.000
1180 0 1.7135 PASS 1.000
1181 0 1.8058 PASS 1.000
1182 0 2.4418 PASS 1.000
1183 0 1.6828 PASS 1.000
1184 0 1.9036 PASS 1.000
1185 0 2.1073 PASS 1.000
1186 0 2.0384 PASS 1.000
1187 1 1.8285 PASS 1.000
1188 0 1.9731 PASS 1.000
1189 0 1.6994 PASS 1.000
1190 0 1.5971 PASS 1.000
1191 0 2.3998 PASS 1.000
1192 0 2.3743 PASS 1.000
1193 0 2.1550 PASS 1.000
1194 0 1.9710 PASS 1.000
1195 0 1.7377 PASS 1.000
1196 0 1.8866 PASS 1.000
1197 0 1.8242 PASS 1.000
1198 0 1.6713 PASS 1.000
1199 0 1.9799 PASS 1.000
1200 0 1.8192 PASS 1.000
1201 0 1.9500 PASS 1.000
1202 0 1.8022 PASS 1.000
1203 0 2.1220 PASS 1.000
1204 0 1.6077 PASS 1.000
1205 0 1.7645 PASS 1.000
1206 0 2.0337 PASS 1.000
1207 0 1.9742 PASS 1.000
1208 0 1.6807 PASS 1.000
1209 0 1.7849 PASS 1.000
1210 0 1.5084 PASS 1.000
1211 0 2.3458 PASS 1.000
1212 0 2.1062 PASS 1.000
1213 0 1.7762 PASS 1.000
1214 0 1.6524 PASS 1.000
1215 0 1.8287 PASS 1.000
1216 0 1.6768 PASS 1.000
1217 1 1.7998 PASS 1.000
1218 0 1.6987 PASS 1.000
1219 0 2.0350 PASS 1.000
1220 0 1.2556 PASS 1.000
1221 0 1.7993 PASS 1.000
1222 0 1.8526 PASS 1.000
1223 1 1.8508 PASS 1.000
1224 0 2.0074 PASS 1.000
1225 0 1.8371 PASS 1.000
1226 0 1.5980 PASS 1.000
1227 1 1.8439 PASS 1.000
1228 0 2.1689 PASS 1.000
1229 0 1.9118 PASS 1.000
1230 0 1.8441 PASS 1.000
1231 0 1.4498 PASS 1.000
1232 0 1.7087 PASS 1.000
1233 0 1.9065 PASS 1.000
1234 0 1.9186 PASS 1.000
1235 0 1.8460 PASS 1.000
1236 0 1.7349 PASS 1.000
1237 1 5.3029 PASS 1.000
1238 0 1.9332 PASS 1.000
1239 0 1.3700 PASS 1.000
1240 0 1.9672 PASS 1.000
1241 0 1.7998 PASS 1.000
1242 0 1.9894 PASS 1.000
1243 0 2.1956 PASS 1.000
1244 1 1.7210 PASS 1.000
1245 0 1.6876 PASS 1.000
1246 0 1.9943 PASS 1.000
1247 0 1.8294 PASS 1.000
1248 0 1.8305 PASS 1.000
1249 0 1.7155 PASS 1.000
1250 0 1.4938 PASS 1.000
1251 0 1.8416 PASS 1.000
1252 0 2.2839 PASS 1.000
1253 0 1.6746 PASS 1.000
1254 1 1.9118 PASS 1.000
1255 0 2.2369 PASS 1.000
1256 1 1.7278 PASS 1.000
1257 0 1.7494 PASS 1.000
1258 0 1.7840 PASS 1.000
1259 0 1.6936 PASS 1.000
1260 0 1.7726 PASS 1.000
1261 0 1.7758 PASS 1.000
1262 0 1.7539 PASS 1.000
1263 0 1.7324 PASS 1.000
1264 0 2.0378 PASS 1.000
1265 0 1.9737 PASS 1.000
1266 0 2.0535 PASS 1.000
1267 0 1.6081 PASS 1.000
1268 1 1.7663 PASS 1.000
1269 0 1.7737 PASS 1.000
1270 0 1.6195 PASS 1.000
1271 0 2.2961 PASS 1.000
1272 0 1.4361 PASS 1.000
1273 0 1.8862 PASS 1.000
1274 0 1.4455 PASS 1.000
1275 0 1.9287 PASS 1.000
1276 0 1.6640 PASS 1.000
1277 1 1.6212 PASS 1.000
1278 0 1.4923 PASS 1.000
1279 1 1.7557 PASS 1.000
1280 1 1.5332 PASS 1.000
1281 0 2.1153 PASS 1.000
1282 0 2.5952 PASS 1.000
1283 0 1.8895 PASS 1.000
1284 1 1.4780 PASS 1.000
1285 0 1.7470 PASS 1.000
1286 0 2.2021 PASS 1.000
1287 0 2.0392 PASS 1.000
1288 0 1.4742 PASS 1.000
1289 0 1.8890 PASS 1.000
1290 0 2.0404 PASS 1.000
1291 0 1.4931 PASS 1.000
1292 0 1.8201 PASS 1.000
1293 0 1.6123 PASS 1.000
1294 0 1.5361 PASS 1.000
1295 1 1.5386 PASS 1.000
1296 0 1.9780 PASS 1.000
1297 0 1.8588 PASS 1.000
1298 0 2.0139 PASS 1.000
1299 0 1.8564 PASS 1.000
1300 0 1.5064 PASS 1.000
1301 0 1.6792 PASS 1.000
1302 0 1.8129 PASS 1.000
1303 0 1.9366 PASS 1.000
1304 0 1.7532 PASS 1.000
1305 0 1.9247 PASS 1.000
1306 1 1.6346 PASS 1.000
1307 0 1.8299 PASS 1.000
1308 0 1.6972 PASS 1.000
1309 0 1.9138 PASS 1.000
1310 0 1.8902 PASS 1.000
1311 0 1.9009 PASS 1.000
1312 0 1.6572 PASS 1.000
1313 0 1.9492 PASS 1.000
1314 0 1.7807 PASS 1.000
1315 1 1.5234 PASS 1.000
1316 0 2.3531 PASS 1.000
1317 0 1.7331 PASS 1.000
1318 0 1.9589 PASS 1.000
1319 0 1.4323 PASS 1.000
1320 0 1.7209 PASS 1.000
1321 0 2.1261 PASS 1.000
1322 0 1.5299 PASS 1.000
1323 0 1.6085 PASS 1.000
1324 1 2.0952 PASS 1.000
1325 0 1.7168 PASS 1.000
1326 0 1.8592 PASS 1.000
1327 0 1.7990 PASS 1.000
1328 0 1.7887 PASS 1.000
1329 0 1.9016 PASS 1.000
1330 0 1.5038 PASS 1.000
1331 0 1.6550 PASS 1.000
1332 0 1.5862 PASS 1.000
1333 0 2.0476 PASS 1.000
1334 0 1.5544 PASS 1.000
1335 0 1.8098 PASS 1.000
1336 0 2.1767 PASS 1.000
1337 0 1.7406 PASS 1.000
1338 0 1.8147 PASS 1.000
1339 0 1.7582 PASS 1.000
1340 0 1.7169 PASS 1.000
1341 0 1.7585 PASS 1.000
1342 1 1.6089 PASS 1.000
1343 0 1.9495 PASS 1.000
1344 0 1.9738 PASS 1.000
1345 0 1.8760 PASS 1.000
1346 0 1.6390 PASS 1.000
1347 0 1.9207 PASS 1.000
1348 0 1.6399 PASS 1.000
1349 0 1.5514 PASS 1.000
1350 0 1.9546 PASS 1.000
1351 0 1.8221 PASS 1.000
1352 0 2.1320 PASS 1.000
1353 0 1.5694 PASS 1.000
1354 0 1.8054 PASS 1.000
1355 0 1.5676 PASS 1.000
1356 0 1.6950 PASS 1.000
1357 0 1.8241 PASS 1.000
1358 0 1.5405 PASS 1.000
1359 1 1.6509 PASS 1.000
1360 0 1.7535 PASS 1.000
1361 0 1.2705 PASS 1.000
1362 0 2.0264 PASS 1.000
1363 0 1.8835 PASS 1.000
1364 0 1.7237 PASS 1.000
1365 0 1.6306 PASS 1.000
1366 0 1.9112 PASS 1.000
1367 0 1.6894 PASS 1.000
1368 0 1.9717 PASS 1.000
1369 0 1.9239 PASS 1.000
1370 0 1.6403 PASS 1.000
1371 0 1.7631 PASS 1.000
1372 0 1.7142 PASS 1.000
1373 0 1.5851 PASS 1.000
1374 0 1.5540 PASS 1.000
1375 0 1.6271 PASS 1.000
1376 0 1.3245 PASS 1.000
1377 0 2.0108 PASS 1.000
1378 0 1.8232 PASS 1.000
1379 0 1.9347 PASS 1.000
1380 0 1.8752 PASS 1.000
1381 0 1.8597 PASS 1.000
1382 0 1.6843 PASS 1.000
1383 0 1.7434 PASS 1.000
1384 0 1.3181 PASS 1.000
1385 0 1.7060 PASS 1.000
1386 0 1.4791 PASS 1.000
1387 0 1.5880 PASS 1.000
1388 0 1.8146 PASS 1.000
1389 0 1.9696 PASS 1.000
1390 1 4.7611 PASS 1.000
1391 0 1.6352 PASS 1.000
1392 0 1.9425 PASS 1.000
1393 0 1.4220 PASS 1.000
1394 0 1.6585 PASS 1.000
1395 0 2.1478 PASS 1.000
1396 0 1.8433 PASS 1.000
1397 0 1.6389 PASS 1.000
1398 0 1.4931 PASS 1.000
1399 0 1.8254 PASS 1.000
1400 0 1.9995 PASS 1.000
1401 0 1.5507 PASS 1.000
1402 0 1.6899 PASS 1.000
1403 0 1.5046 PASS 1.000
1404 0 1.7586 PASS 1.000
1405 0 1.5907 PASS 1.000
1406 0 1.7423 PASS 1.000
1407 0 1.4928 PASS 1.000
1408 0 1.6110 PASS 1.000
1409 0 1.4356 PASS 1.000
1410 0 2.1326 PASS 1.000
1411 0 1.7698 PASS 1.000
1412 0 1.7266 PASS 1.000
1413 1 1.7212 PASS 1.000
1414 0 1.4356 PASS 1.000
1415 0 2.0174 PASS 1.000
1416 0 1.5544 PASS 1.000
1417 0 2.3662 PASS 1.000
1418 0 2.1516 PASS 1.000
1419 0 1.7388 PASS 1.000
1420 0 1.9625 PASS 1.000
1421 0 2.2235 PASS 1.000
1422 0 1.5586 PASS 1.000
1423 0 1.6871 PASS 1.000
1424 0 1.7584 PASS 1.000
1425 0 2.2098 PASS 1.000
1426 0 1.9594 PASS 1.000
1427 0 2.0278 PASS 1.000
1428 0 1.6015 PASS 1.000
1429 0 1.8145 PASS 1.000
1430 0 1.4976 PASS 1.000
1431 0 1.4457 PASS 1.000
1432 0 1.4337 PASS 1.000
1433 0 1.4779 PASS 1.000
1434 0 1.6522 PASS 1.000
1435 0 1.9132 PASS 1.000
1436 0 1.8907 PASS 1.000
1437 1 1.8381 PASS 1.000
1438 0 1.5492 PASS 1.000
1439 0 1.5287 PASS 1.000
1440 0 2.0335 PASS 1.000
1441 1 4.0130 PASS 1.000
1442 0 1.6802 PASS 1.000
1443 0 1.7074 PASS 1.000
1444 0 1.4466 PASS 1.000
1445 0 2.1137 PASS 1.000
1446 0 1.7139 PASS 1.000
1447 0 1.2317 PASS 1.000
1448 0 2.2707 PASS 1.000
1449 0 1.5942 PASS 1.000
1450 0 1.8861 PASS 1.000
1451 0 1.5952 PASS 1.000
1452 1 4.1958 PASS 1.000
1453 0 2.0540 PASS 1.000
1454 0 1.4288 PASS 1.000
1455 0 1.6350 PASS 1.000
1456 0 1.5155 PASS 1.000
1457 0 1.5566 PASS 1.000
1458 0 1.9142 PASS 1.000
1459 0 1.9373 PASS 1.000
1460 0 2.3777 PASS 1.000
1461 0 1.9686 PASS 1.000
1462 0 1.5338 PASS 1.000
1463 1 1.8363 PASS 1.000
1464 0 1.6677 PASS 1.000
1465 0 1.5846 PASS 1.000
1466 0 1.6430 PASS 1.000
1467 0 1.4665 PASS 1.000
1468 0 1.4973 PASS 1.000
1469 0 1.4901 PASS 1.000
1470 0 1.8973 PASS 1.000
1471 0 1.7252 PASS 1.000
1472 0 1.7470 PASS 1.000
1473 0 1.9909 PASS 1.000
1474 1 1.6445 PASS 1.000
1475 0 1.9776 PASS 1.000
1476 0 1.5931 PASS 1.000
1477 0 2.1026 PASS 1.000
1478 0 1.6206 PASS 1.000
1479 0 1.6965 PASS 1.000
1480 0 1.2708 PASS 1.000
1481 0 2.1502 PASS 1.000
1482 0 1.9024 PASS 1.000
1483 0 1.6904 PASS 1.000
1484 0 1.7881 PASS 1.000
1485 0 1.2995 PASS 1.000
1486 0 1.4618 PASS 1.000
1487 0 2.5301 PASS 1.000
1488 1 5.6849 PASS 1.000
1489 0 2.0422 PASS 1.000
1490 0 1.9081 PASS 1.000
1491 0 1.9700 PASS 1.000
1492 0 1.8118 PASS 1.000
1493 0 2.1231 PASS 1.000
1494 0 1.9986 PASS 1.000
1495 0 1.4668 PASS 1.000
1496 1 1.7096 PASS 1.000
1497 0 2.0144 PASS 1.000
1498 0 1.7850 PASS 1.000
1499 1 1.7203 PASS 1.000
1500 0 1.6765 PASS 1.000
1501 1 1.5593 PASS 1.000
1502 1 4.7232 PASS 1.000
1503 0 2.2613 PASS 1.000
1504 0 2.0057 PASS 1.000
1505 1 1.7354 PASS 1.000
1506 0 2.1407 PASS 1.000
1507 0 1.6310 PASS 1.000
1508 0 1.5511 PASS 1.000
1509 0 2.1465 PASS 1.000
1510 0 1.7206 PASS 1.000
1511 0 1.7178 PASS 1.000
1512 0 1.3843 PASS 1.000
1513 0 1.9870 PASS 1.000
1514 0 2.0226 PASS 1.000
1515 0 1.7856 PASS 1.000
1516 0 1.4358 PASS 1.000
1517 0 2.3163 PASS 1.000
1518 1 1.5164 PASS 1.000
1519 0 1.5100 PASS 1.000
1520 0 1.5943 PASS 1.000
1521 0 1.8504 PASS 1.000
1522 0 1.9565 PASS 1.000
1523 0 1.5154 PASS 1.000
1524 0 2.0483 PASS 1.000
1525 0 1.9517 PASS 1.000
1526 0 1.4780 PASS 1.000
1527 0 1.5727 PASS 1.000
1528 0 1.7398 PASS 1.000
1529 0 1.2020 PASS 1.000
1530 0 1.7598 PASS 1.000
1531 0 1.7866 PASS 1.000
1532 0 2.1072 PASS 1.000
1533 1 3.9592 PASS 1.000
1534 0 1.9047 PASS 1.000
1535 0 1.2682 PASS 1.000
1536 0 1.5692 PASS 1.000
1537 1 1.7157 PASS 1.000
1538 0 1.7901 PASS 1.000
1539 0 1.8473 PASS 1.000
1540 0 1.5817 PASS 1.000
1541 0 1.8956 PASS 1.000
1542 0 1.8117 PASS 1.000
1543 0 1.9047 PASS 1.000
1544 0 1.5478 PASS 1.000
1545 0 1.5037 PASS 1.000
1546 0 1.9772 PASS 1.000
1547 0 1.8491 PASS 1.000
1548 0 1.6324 PASS 1.000
1549 0 1.5220 PASS 1.000
1550 0 1.5044 PASS 1.000
1551 0 1.5148 PASS 1.000
1552 0 1.6090 PASS 1.000
1553 0 1.7974 PASS 1.000
1554 0 1.4264 PASS 1.000
1555 0 1.8570 PASS 1.000
1556 0 1.5435 PASS 1.000
1557 0 1.7494 PASS 1.000
1558 0 1.2073 PASS 1.000
1559 1 1.6514 PASS 1.000
1560 0 2.0543 PASS 1.000
1561 0 1.8266 PASS 1.000
1562 0 1.4985 PASS 1.000
1563 0 1.5533 PASS 1.000
1564 0 2.0975 PASS 1.000
1565 0 1.7460 PASS 1.000
1566 1 1.7708 PASS 1.000
1567 0 1.5401 PASS 1.000
1568 0 1.4422 PASS 1.000
1569 0 1.8843 PASS 1.000
1570 0 1.7457 PASS 1.000
1571 1 1.5470 PASS 1.000
1572 0 1.7481 PASS 1.000
1573 0 1.7453 PASS 1.000
1574 0 1.6572 PASS 1.000
1575 0 1.5913 PASS 1.000
1576 0 1.9192 PASS 1.000
1577 1 1.5321 PASS 1.000
1578 0 1.6490 PASS 1.000
1579 1 1.4522 PASS 1.000
1580 0 1.6393 PASS 1.000
1581 0 1.8223 PASS 1.000
1582 0 1.5210 PASS 1.000
1583 0 1.4148 PASS 1.000
1584 0 1.6268 PASS 1.000
1585 0 1.7404 PASS 1.000
1586 1 1.3193 PASS 1.000
1587 0 1.2308 PASS 1.000
1588 0 1.6981 PASS 1.000
1589 0 1.8966 PASS 1.000
1590 0 1.5083 PASS 1.000
1591 0 2.0353 PASS 1.000
1592 1 1.3701 PASS 1.000
1593 0 1.7240 PASS 1.000
1594 0 1.9192 PASS 1.000
1595 0 1.6794 PASS 1.000
1596 0 1.2750 PASS 1.000
1597 0 1.4803 PASS 1.000
1598 0 1.7276 PASS 1.000
1599 1 1.9253 PASS 1.000
1600 0 2.2751 PASS 1.000
1601 0 1.0119 PASS 1.000
1602 0 1.8069 PASS 1.000
1603 0 1.2496 PASS 1.000
1604 0 1.1190 PASS 1.000
1605 1 1.6784 PASS 1.000
1606 1 3.9800 PASS 1.000
